City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
699,Christchurch,NZ,-43.5333,172.6333,53.01,82,100,4.0,light rain
700,Abalak,RU,58.1286,68.5944,50.38,63,35,7.92,scattered clouds
701,Blieskastel,DE,49.2372,7.2562,67.32,91,75,5.75,broken clouds
702,Nadym,RU,65.5333,72.5167,46.74,85,100,9.19,overcast clouds
703,Anito,PH,12.4497,125.2886,81.12,77,61,9.1,broken clouds
704,Iztapa,GT,13.9333,-90.7075,91.45,62,75,9.22,broken clouds
705,Totness,SR,5.8833,-56.3167,79.66,73,100,6.71,overcast clouds
706,Hofn,IS,64.2539,-15.2082,52.02,94,100,19.93,overcast clouds
707,Fereydunshahr,IR,32.941,50.121,67.71,21,47,4.94,scattered clouds
708,Nanortalik,GL,60.1432,-45.2371,45.12,73,100,13.76,overcast clouds
709,Balkhash,KZ,46.844,74.9804,79.83,33,5,6.91,clear sky
